proglašena,proglásiti
proizvodi,proizvòditi
oružje,òrūžje
pješačko naoružanje,pješačko
1800,18
zaposlenika,zaposlènīk
Predsjednik,prédsjednīk
Produkta Željko,Produkta
Pavlin,pàvlīn
ničega,
Domovinskog,
segmentu,sègment
svjetskih,
daljnji,
vlastitim,
proizvodom,proìzvod
razvojem,rázvoj
postići,pòstići
svjetski,
uspjeh,ùspjeh
hotelu,hòtel
Westin,Wes
održana,odẕžati
redu,rȇd
dodjela,dȍdjela
Rekao ,Rek
99,99
proizvoda,proìzvod
izvozi,ìzvoz
tvrtku,tvȑtka
20-30,20
uspješnija,
prošla,prȏći
kategoriji,kategòrija
srednje,
veličine,veličìna
Zlatnu,
kunu,kúna
građevinska,
G,
T,
Trade,
najbolju malu tvrtku dobio studio,najbolju
videoigara Gamepires,videoiga
Zagreba,Zágreb
Nagrada,nȃgrada
najuspješniju banku pripala,najuspje
Privrednoj,
(PBZ),(P
najbolje osiguravajuće društvo,najbolje
Croatia,
Osiguranju,osiguránje
Zlatna kuna u,Zlatna k
inovacija,inovácija
dodijeljena,dodijéliti
tvrtki Dok-Ing,tvrtki D
odgovorno,
održivo,
Jadran-galenskom,Jadran-g
laboratoriju,laboràtōrij
osnivaču,osnìvāč
Kamgrada,Kamgr
uručena,urúčiti
Dragutinu,
vlasniku,vlȃsnīk
građevinske,
Kamgrad,Kam
obrta,òbrt1
osnovanog,osnov
1979,19
prerasla,prèrāsti
vodeću,
visokogradnji,visokográdnja
Kamenski,kȃm1
rekao da,rekao
neosporno,
njegovo,njègov
potvrda,pȍtvrda
vodio,vòditi
pravim,
putem,
Dodao je,Dodao
obiteljska,
zapošljava,zapošljávati
inozemstvu,inozémstvo
realizirala,realizírati
400,400
HGK,HGK
odala,òdati
priznanje,priznánje
HZZ-u,HZ
provođenja,provo
mjera,mjȅra
Plenkovićeve,Plenkovi
vlade,vládati
provođenju,provo
vlade za,vlade
očuvanje,očuva
radnih,
uslijed,
epidemije,epidèmija
covid-19 uručeno,covid-19
Hrvatskom,Hẕvātskā
zavodu,závod
zapošljavanje,zapošlja
(HZZ),(H
Premijer,premìjēr
Andrej,
Plenković,Plenk
 uslijed, usli
pandemije koronavirusa,pandemij
čiji ukupni,čiji uku
troškovi dosežu,troškovi
razorna,
potresa,pòtres
Baniji,Bànija
uspjela,
održati,odẕžati
političku,
stabilnost,stabílnōst
spriječiti,sprijéčiti
urušavanje,uruša
gospodarstva,gospodárstvo
valove,vȃl
otpuštanja,otpuš
i stečajeva,i stečaj
privatnog,
sektora,sȅktor
nikada,
očuvano gotovo,očuvano 
700,700
zbroji,zbròjiti
dato,
poslodavcima,poslodávac
oprošteno,opròstiti
smislu,smȋsao
nekih,
davanja,dávānje
iznosa,ìznos
većeg,
Cijenim,cijéniti
uručeno,urúčiti
HZZ,HZZ
Ministarstvom,ministàrstvo
cijelom,
vladom,vládati
procesu,pròces
nezaobilaznu,
cijeni,cijéna
gospodarski,
dodavši ,dodav
tome zasigurno,tome zas
doprinose,doprinòsiti
privatni,
sektor,sȅktor
godini u odnosu,godini u
povećao broj,povećao 
zaposlenih,
 U, U
tisuću,
Ja,
vjerujem,vjȅrovati
vi,
tragu,trȃg
nastojati,nástojati
otvarati,otvárati
radna,
povećavati,povećávati
zaposlenosti,zàposlenōst
naše,
osiguravati,osigurávati
preduvjete,predúvjet
nužni,
2030,20
različitih europskih,različit
Nacionalnog,
plana,plȃn
oporavka,opòravak
otpornosti,otpórnōst
pozitivni,
pokazatelji,pokàzatelj
rasta,rȁsta
industrijske,
proizvodnje,proizvòdnja
robnog,
izvoza,ìzvoz
neto,
plaća,pláća
 motiviraju, motivir
nastavak provođenja reformi,nastavak
sektorima,sȅktor
daljnja,
porezna,
administrativna,
rasterećenja,rasterećénje
nahvalio,nahváliti
poduzetnike,pȍduzētnīk
kreiranje,kreir
povoljne,
klime,
podrazumijeva,podrazumijévati
pouzdan,
pravni,
i predvidljiv,i predvi
porezni,
sustav,sústav
omogućiti,omogúćiti
budete,bȉti1
agilni,
inovativni,
kreativni,
radite,ráditi
izvozno,
orijentiranom,
gospodarstvu,gospodárstvo
Rekao je,Rekao
tradiciju,tràdīcija
veću,
od 160,od 
da institucije s,da insti
tradicijom,tràdīcija
čuvati,čúvati
njegovati,njȅgovati
reformirati,reformírati
nikako,
negirati,negírati
smanjivati,smanjívati
njihovu,
Burilović,Buril
poduzetnicima,pȍduzētnīk
 Vi, Vi
državni,
prijatelj,prìjati
Burilović je,Burilovi
nagrađeni,nagráditi
gospodarstvenici,gospodàrstvenīk
junaci,jùnāk
Vi,
ostali,
vaši,
inozemnim,
tržištima,tȑžīšte
stvarate,stvárati
novu,
podrška,pòdrška
mentori,mȇntor
uzori,úzor
poduzetničke,
korake,kȍrāk
pritom,
apostrofirajući,apostrofírati
mlade,
žene,žèna
moderni,
najpotrebniji,
imate,némati
promijenite,promijéniti
društvo,drúštvo
inovacije,inovácija
digitalnu,
transformaciju,transformácija
održivost,odẕživōst
zelenu,
tranziciju,trànzīcija
odgovorite,odgovóriti
izazove,izàzvati
nama,mȋ2
stvorila,stvòriti
Vidoševića,Vidoš
sudi,súditi
izvlačio,izvláčiti
činjenica o,činjenic
počevši,pòčēti
Nadan,náda
Vidošević,vȋd
milijunski,
kriminal,krimìnāl
njen,njȇn
Uhićen,ùhititi
2013,20
središtu,srȅdīšte
optužnice,òptužnica
afera,aféra
Remorker,remòrkēr
tereti,tèret
izvukao,ìzvūći
39,39
Igor,
Premilovac,Premi
progovorio,progovòriti
češke,Čȅškā
naplaćivao,naplaćívati
fiktivne,
račune,ràčūn
oprani,òprati
vraćao,vráčati
marketinški,
stručnjak,strȕčnjāk
Davor,Dȁvor1
Komerički,Komer
povezao,pòvesti1
lancem,lánac
izvlačenja,izvla
sporazumno,
osuđeni,osúditi
Vidoševićeva,Vidoševi
nekretninska,nekretni
savjetnica,sávjetnica
Vesna,
Rodić,rȏd
Jasna,
Mrakovčić,mrȃk
Grubić,
priznala,prìznati
izvlačila,izvláčiti
lažirajući,lažírati
umjetničkih,
slika,slȉka
Niz,nȋz
skandala,skàndāl
odlaska,òdlazak
vezao,vézati
onaj,
konferenciju,konferèncija
gradu,gráditi
hrvatska,Hẕvātskā
>> Pogledajte,>> Pogle
ovu,ovu
slučajnost,slučájnōst
uhljebi,ùhljebiti
skup,skȕp
Godine,gȍdina
vodstvom,vòdstvo
Vidoševićevog,Vidoševi
nasljednika,násljednīk
Luke,lúka
Burilovića,Buril
ruskom,
Svjetskom,
Firme,fȋrma
gašenja,gaš
HGK-u,HG
čuva,čúvati
dokumentaciju,dokumentácija
odjeknula,odjéknuti
informacija,informácija
poduzetnik,pȍduzētnīk
ugasi,ugásiti
poslovno,
okruženje,okružénje
češće,
knjige,knjȉga
predati,prèdati
čuvanje,čuv
gospodarskoj,
komori,
propisano,propísati
člankom,člának
127,127
trgovačkim,
društvima,drúštvo
>> Ako,>> 
gasite,gásiti
naravno,
postojala,póstojati
obveza,ȍbveza
čuvanja,čuv
određene,odréditi
dokumentacije,dokumentácija
računovođe,računòvođa
iznenadilo,iznenáditi
Čuvanje,Čuv
fizičkom,
obliku,ȍblīk
besplatno,
poskupljuje,poskupljívati
brz,
jeftin,
Pravilnik,pràvīlnīk
propisuje,propisívati
trajno,
(obračuni,(obra
godišnji,
izvještaji),izvješta
pohrane,pohrániti
značilo,znáčiti
3000,30
kn,
metar,mȅtar
dužni,
ostalu,
prethodnu,
itd,itd
Uzmemo,ùzēti
primjer,prímjer
mikrofirmu,mikro
staru,
šestoj,
pokrene,pokrénuti
likvidaciju,likvidácija
prosječno,
registratora,regìstrātor
godišnje,
tj,tj
metra,mȅtar
dužna,
dolazimo,dòlaziti
Večera,vȅčēr
najluksuznijih,
restorana,restòrān
Berlinu,Bèrlīn
pisao,pìšati
organizirala,organizírati
je večeru,je ve
najluksuznijem,
najelitnijem hotelu,najelitn
Berinu,Ber
Adlonu,Adl
koštala,kòštati
pića,píca
Iz,
potvrdili,potvŕditi
organizirali,organizírati
povodom,
sajma,sájam
Zeleni,
Grüne,grȕnuti
Woche,Wo
Navode,návod
organizaciji,organizácija
sudjelovalo,sùdjelovati
poljoprivrede,poljoprìvreda
snosio,snòsiti
večere,vèčera
iznosili,iznòsiti
230,230
Uhljebi,ùhljebiti
spiskali,spȉskati
najelitnijem,najelitn
kakvom,
činjenica,čȉnjenica
ondje,
odsjedali,odsjédati
britanska,
kraljica,kràljica
Elizabeta,
Angelina,Angel
Jolie,Jo
Brad,Br
Pitt,Pi
Lady,
Gaga,Ga
svjetske,
zvijezde,zvijézda
nastala,nàstati
poznata,pòznati
snimka,snȋmka
Michaela,Micha
Jacksona,Jacks
8-mjesečnog,8-mjeseč
sina,
Princea,Pri
II,
držao,dẕžati
prebačenog,preba
balkona,bàlkōn
vidjeli,vijȇst
obožavatelji,obožàvatelj
VISOKI,
kazneni,
sud,
(VKS),(V
postrožio,pòstrožiti
zatvorsku,
voditelju,vòditelj
folklorne,
skupine kojeg,skupine 
bjelovarski,
Županijski,
nepravomoćno,nepravom
osudio za,osudi
spolne,
zlouporabe,zloup
djeteta,dijéte
mlađeg,
Apelacijski,
priopćio,priòpćiti
prihvativši,prìhvatiti
žalbu,žàlba
odvjetnika,òdvjetnīk
preinačio,preináčiti
prvostupanjskog,
48-godišnjem,48-godiš
D,
izrekao,ìzreći
strožu,
jedinstvenu,
zatvora,zátvor
prihvaćene,prìhvatiti
utvrđene,utvŕditi
kazne,kȁzna
prvostupanjske,
presude,presúditi
svako,
pojedino,
kazneno,
VKS,VKS
osuđen,osúditi
35,35
navrata,návrat
spolni,
odnošaj,ȍdnošāj
spolnim,
odnošajem,ȍdnošāj
izjednačenu radnju,izjednač
djevojčicom,djevòjčica
Pritom,
zlouporabio,zloupora
položaj,pȍložāj
proba,próba
prilazio,prìlaziti
djevojčici,djevòjčica
polaznica,pòlaznica
folklora,fòlklōr
Spolne,
odnošaje,ȍdnošāj
izjednačene,izjednáčiti
radnje,rádnja
počinio,počìniti
prostorijama,prostòrija
udruge,ȕdruga
održavale,održávati
probe,próba
Optuženik,optužènīk
djevojčicu,djevòjčica
kući,
njom,
Olakotna,
okolnost,okólnōst
otac,òtac
četvero,
prvostupanjski,
odmjerio,òdmjeriti
prekratku,prekr
okolnosti,okólnōst
primjereno,
vrednovane,vrȅdnovati
odmjeravanja,odmjerav
visine,visìna
jedinstvene,
optuženiku,optužènīk
olakotne,
pravilno,
cijenjene,cijéniti
prijašnja,
neosuđivanost,neosuđiv
određenu,
kritičnost,krìtičnōst
žaljenje,žalje
činjenicu,čȉnjenica
dvoje,dvȍje
maloljetno,
otegotne,
zaslužuju,zaslužívati
strože,
kažnjavanje,kažnjava
precizirajući,precizírati
optuženik,optužènīk
iskazao,iskázati
dugotrajnost,dugotrájnōst
upornost,upórnōst
činjenju,činje
došle,
izražaja,ȉzražāj
Sud,
žrtva,žȑtva
negativno,
utjecale,ùtjecati
cjelokupni,
bavi,bȁviti se
folklorom,fòlklōr
različitih,
folklornih,
skupina,skȕpina
opasnost,opásnōst
obavljanju,obavl
djelatnosti,djelátnōst
djecom,dijéte
ponovo,
počiniti,počìniti
izrečena,ìzreći
sigurnosna,
doživotne,
zabrane,zabrániti
obavljanja,obavl
redovit,
BOJAN,bȏj1
BOGDANOVIĆ,Bȏg
Jazza,Ja
Atlanta,Atlànta
Hawksa,Haw
Susret,sùsret
Salt,
Lake,
Cityju,Cit
rezultatom,rezùltāt
110,110
osmoj,
ispaljenih,ispal
trica,trȉca1
ubačaja,ȕbačāj
igre,ìgra
skok,skȍk
asistenciju,asistèncija
odigranu,odigr
minutu,minúta
naljutio,naljútiti
Dogodilo,dogòditi se
Bogdanović,Bȏg
izvesti,ìzvesti1
nekog,
suigrača,suìgrāč
akciji,àkcija
nepostavljenu,nepostav
odugovlačio,odugovláčiti
predajom,prȅdaja
naljutilo,naljútiti
mjere,mjȅra
gestikulirati,gestikulírati
objašnjavati,objašnjávati
VIDEO,vȋdeo
Arena,aréna
POLICIJA,polìcija
Labinu,Làbīn
provela,pròvesti1
utvrdila,utvŕditi
sumnju,súmnja
29-godišnji,29-godiš
državljanin,dẕžavljanin
prijetnje,prijétnja
oštećenje,oštećénje
tuđe,
Muškarca,muškárac
sumnjiči,sùmnjičiti
sata,sȃt1 (I)
ugostiteljskom,
objektu,òbjekt
Trgu,tȑg
Republike,repùblika
Raši,ràšiti
vikao,víkati
razbijao,razbíjati
čaše,čȁša
boce,bȍća
prijetio,prijétiti
smrću,smȑča
dvjema,dvȉje
djevojkama,djèvōjka
izazvalo,izàzvati
strah,strȃh
uznemirenost,uznèmīrenōst
Potom,
izašao,ìzāći
ugostiteljskog,
objekta,òbjekt
stolicom,stòlica  (I)
udarao,ùdarati
automobilu,automòbīl
Audi,
pulske,
registracijske,
oznake,ȍznaka
21-godišnjakinje,21-godiš
proveli,pròvesti1
osumnjičenim,
29-godišnjakom,29-godiš
jutarnjim,
satima,
priveli,prìvesti
pritvorsku,pritv
jedinicu,jedìnica
Policijske,
istarske,
UTAKMICI,ùtakmica
tučnjave,tùčnjava
čija,
obišla,òbīći
razine,ràzina
brutalnosti,brutálnōst
Do,
Ramsa,Ra
Tennessee,
Titansa,Tit
Angelesu,Angel
Dva,
gostujuće,gostu
slaviti,slȁviti
pogrešnom,
bili,
protivničke,
Navijačima,navìjāč
svidjelo,svȉdjeti se
dvojac,dvójac
opustio,opùstiti
odlučili,odlúčiti
šakama,šȁka
Poletjele,polètjeti
šake,sȁke
piva,píva
mobiteli,mòbitel
dvojica,dvòjica
završili,zavŕšiti
nokautirani,nokautírati
pali,pȃli
stepenice,stepènica
dodatno,
podu,pȍd2
nagazio,nàgaziti
🤦🏾‍♂️,🤦🏾
#Titans,#Ti
#RamsHouse,#Rams
com/I7dt9fGh7r,com/I7dt
